! name platform 1.2 m 0.77
7ele3	-0.9   -1.5588
7ele4    0.9   -1.5588
7ele6   -1.8    0.0
7ele7    0.0    0.0
7ele8    1.8    0.0
7ele10  -0.9    1.5588
7ele11   0.9    1.5588
