0.009922	0.007079
0.010000	0.007263
0.010079	0.007451
0.010158	0.007644
0.010239	0.007743
0.010319	0.007943
0.010401	0.008149
0.010483	0.008360
0.010566	0.008577
0.010649	0.008799
0.010733	0.009027
0.010818	0.009261
0.010903	0.009501
0.010989	0.009747
0.011076	0.009999
0.011163	0.010389
0.011251	0.010657
0.011340	0.010793
0.011429	0.011071
0.011519	0.011357
0.011610	0.011649
0.011702	0.011949
0.011794	0.012257
0.011887	0.012573
0.011981	0.012897
0.012076	0.013230
0.012171	0.013571
0.012267	0.013920
0.012364	0.014279
0.012461	0.014647
0.012560	0.015024
0.012659	0.015412
0.012759	0.015809
0.012859	0.016216
0.012961	0.016634
0.013063	0.017063
0.013166	0.017502
0.013270	0.017953
0.013375	0.018416
0.013480	0.018652
0.013586	0.019132
0.013694	0.019625
0.013802	0.020131
0.013911	0.020389
0.014020	0.020914
0.014131	0.021453
0.014242	0.022006
0.014355	0.022573
0.014468	0.023155
0.014582	0.023751
0.014697	0.024364
0.014813	0.024991
0.014930	0.025635
0.015048	0.026296
0.015167	0.026296
0.015286	0.026974
0.015407	0.028023
0.015528	0.028745
0.015651	0.029486
0.015774	0.029863
0.015899	0.030633
0.016024	0.031422
0.016151	0.032232
0.016278	0.033063
0.016407	0.033915
0.016536	0.034789
0.016666	0.035685
0.016798	0.035685
0.016930	0.036605
0.017064	0.037548
0.017199	0.038515
0.017334	0.039508
0.017471	0.040526
0.017609	0.041570
0.017748	0.042642
0.017888	0.042642
0.018029	0.043741
0.018171	0.044868
0.018315	0.046024
0.018459	0.047210
0.018605	0.048426
0.018752	0.049674
0.018900	0.050954
0.019049	0.050954
0.019199	0.052268
0.019350	0.053614
0.019503	0.054996
0.019657	0.056413
0.019812	0.057867
0.019968	0.059358
0.020126	0.060118
0.020285	0.060888
0.020445	0.062457
0.020606	0.064066
0.020769	0.065717
0.020932	0.066559
0.021098	0.067411
0.021264	0.069148
0.021432	0.070930
0.021601	0.072758
0.021771	0.074633
0.021943	0.074633
0.022116	0.076556
0.022291	0.078529
0.022467	0.080552
0.022644	0.082628
0.022822	0.082628
0.023002	0.084757
0.023184	0.086941
0.023367	0.089182
0.023551	0.091480
0.023737	0.091480
0.023924	0.093837
0.024113	0.096255
0.024303	0.098736
0.024495	0.101280
0.024688	0.101280
0.024883	0.103890
0.025079	0.106567
0.025277	0.109314
0.025477	0.110713
0.025678	0.112130
0.025880	0.115020
0.026084	0.117984
0.026290	0.121024
0.026498	0.121024
0.026707	0.124143
0.026917	0.127342
0.027130	0.130624
0.027344	0.132296
0.027560	0.133990
0.027777	0.137443
0.027996	0.140985
0.028217	0.142789
0.028440	0.144618
0.028664	0.148344
