0.009764	0.000430
0.009842	0.000441
0.009921	0.000447
0.010000	0.000452
0.010080	0.000470
0.010161	0.000482
0.010242	0.000489
0.010324	0.000501
0.010406	0.000514
0.010490	0.000527
0.010574	0.000541
0.010658	0.000555
0.010743	0.000570
0.010829	0.000592
0.010916	0.000607
0.011003	0.000615
0.011091	0.000631
0.011180	0.000647
0.011269	0.000664
0.011360	0.000681
0.011450	0.000699
0.011542	0.000717
0.011634	0.000736
0.011727	0.000755
0.011821	0.000774
0.011916	0.000794
0.012011	0.000815
0.012107	0.000836
0.012204	0.000858
0.012302	0.000880
0.012400	0.000903
0.012499	0.000926
0.012599	0.000950
0.012700	0.000975
0.012802	0.000987
0.012904	0.001000
0.013007	0.001026
0.013111	0.001052
0.013216	0.001080
0.013322	0.001122
0.013429	0.001151
0.013536	0.001181
0.013644	0.001212
0.013753	0.001243
0.013863	0.001275
0.013974	0.001308
0.014086	0.001325
0.014199	0.001359
0.014312	0.001395
0.014427	0.001395
0.014542	0.001431
0.014659	0.001468
0.014776	0.001506
0.014894	0.001545
0.015013	0.001585
0.015133	0.001626
0.015254	0.001668
0.015376	0.001711
0.015499	0.001756
0.015623	0.001801
0.015748	0.001824
0.015874	0.001872
0.016001	0.001920
0.016129	0.001970
0.016258	0.001970
0.016388	0.002021
0.016519	0.002073
0.016651	0.002127
0.016785	0.002182
0.016919	0.002268
0.017054	0.002326
0.017191	0.002387
0.017328	0.002417
0.017467	0.002448
0.017607	0.002512
0.017747	0.002577
0.017889	0.002644
0.018032	0.002712
0.018177	0.002783
0.018322	0.002855
0.018469	0.002891
0.018616	0.002966
0.018765	0.003005
0.018915	0.003082
0.019067	0.003162
0.019219	0.003244
0.019373	0.003328
0.019528	0.003415
0.019684	0.003459
0.019842	0.003503
0.020000	0.003594
0.020160	0.003640
0.020322	0.003734
0.020484	0.003831
0.020648	0.003881
0.020813	0.003981
0.020980	0.004084
0.021148	0.004190
0.021317	0.004244
0.021487	0.004299
0.021659	0.004410
0.021832	0.004524
0.022007	0.004642
0.022183	0.004762
0.022360	0.004762
0.022539	0.004885
0.022720	0.005012
0.022901	0.005142
0.023085	0.005275
0.023269	0.005343
0.023455	0.005481
0.023643	0.005552
0.023832	0.005696
0.024023	0.005769
0.024215	0.005843
0.024409	0.005995
0.024604	0.006072
0.024801	0.006229
0.024999	0.006391
0.025199	0.006556
0.025401	0.006641
0.025604	0.006813
0.025809	0.006989
0.026015	0.007079
0.026223	0.007171
0.026433	0.007356
0.026644	0.007451
0.026858	0.007644
0.027072	0.007743
0.027289	0.007943
0.027507	0.008149
0.027727	0.008254
0.027949	0.008360
0.028173	0.008577
0.028398	0.008799
0.028625	0.009027
0.028854	0.009143
0.029085	0.009261
0.029318	0.009501
0.029552	0.009624
0.029788	0.009747
0.030027	0.010000
0.030267	0.010259
0.030509	0.010525
0.030753	0.010660
0.030999	0.010798
0.031247	0.011078
0.031497	0.011220
0.031749	0.011511
0.032003	0.011659
0.032259	0.011809
0.032517	0.012115
0.032777	0.012429
0.033039	0.012429
0.033304	0.012751
0.033570	0.013082
0.033839	0.013250
0.034109	0.013594
0.034382	0.013769
0.034657	0.014125
0.034934	0.014307
0.035214	0.014491
0.035495	0.014867
0.035779	0.015058
0.036066	0.015252
0.036354	0.015647
0.036645	0.016053
0.036938	0.016260
0.037234	0.016469
0.037531	0.016896
0.037832	0.017334
0.038134	0.017557
0.038439	0.017783
0.038747	0.018244
0.039057	0.018716
0.039369	0.019201
0.039684	0.019449
0.040001	0.019953
0.040321	0.020209
0.040644	0.020470
0.040969	0.021000
0.041297	0.021544
0.041627	0.022103
0.041960	0.022103
0.042296	0.022675
0.042634	0.023263
0.042975	0.023563
0.043319	0.023866
0.043665	0.024484
0.044015	0.024800
0.044367	0.025119
0.044722	0.025770
0.045079	0.026438
0.045440	0.026778
0.045804	0.027123
0.046170	0.027826
0.046539	0.028547
0.046912	0.028914
0.047287	0.029286
0.047665	0.030045
0.048046	0.030432
0.048431	0.031221
0.048818	0.032030
0.049209	0.032442
0.049602	0.032860
0.049999	0.033283
0.050399	0.034145
0.050802	0.034145
0.051209	0.035030
0.051618	0.035938
0.052031	0.036869
0.052447	0.037344
0.052867	0.038312
0.053290	0.038805
0.053716	0.039305
0.054146	0.040323
0.054579	0.041368
0.055015	0.041901
0.055456	0.042440
0.055899	0.042987
0.056346	0.044101
0.056797	0.044668
0.057251	0.045826
0.057709	0.047013
0.058171	0.047013
0.058636	0.048232
0.059105	0.049482
0.059578	0.050119
0.060055	0.050764
0.060535	0.051418
0.061019	0.052750
0.061507	0.053429
0.061999	0.054814
0.062495	0.055519
0.062995	0.056958
0.063499	0.056958
0.064007	0.058434
0.064519	0.059948
0.065035	0.060720
0.065555	0.062294
0.066080	0.063096
0.066608	0.063908
0.067141	0.065564
0.067678	0.066408
0.068220	0.067263
0.068765	0.069006
0.069315	0.069895
0.069870	0.071706
0.070429	0.072629
0.070992	0.073564
0.071560	0.075471
0.072133	0.076442
0.072710	0.077426
0.073291	0.079433
0.073877	0.080455
0.074468	0.081491
0.075064	0.083603
0.075665	0.085770
0.076270	0.086874
0.076880	0.087992
0.077495	0.090273
0.078115	0.091435
0.078740	0.093804
0.079370	0.095012
0.080004	0.096235
0.080644	0.098729
0.081290	0.100000
0.081940	0.102591
0.082595	0.103912
0.083256	0.105250
0.083922	0.107977
0.084593	0.109368
0.085270	0.110776
0.085952	0.113646
0.086640	0.115110
0.087333	0.116591
0.088031	0.119613
0.088735	0.122713
0.089445	0.124292
0.090161	0.125893
0.090882	0.129155
0.091609	0.130818
0.092342	0.132502
0.093080	0.135936
0.093825	0.137686
0.094576	0.139458
0.095332	0.143072
0.096095	0.146780
0.096863	0.148670
0.097638	0.150584
0.098419	0.154486
0.099206	0.156475
0.100000	0.158489
0.100789	0.162596
0.101584	0.166810
0.102386	0.166810
0.103193	0.171133
0.104008	0.175568
0.104828	0.177828
0.105655	0.180117
